Acanthastrea,Acrhelia,Acropora,Alveopora,Anacropora,Astrea,Astreopora,Australomussa,Barabattoia,Blastomussa,Bleaching,Cantharellus,Caryophyllia,Catalaphyllia,Caulastrea,Coelastrea,Coeloseris,Coeloseris mayeri,Coscinaraea,Coscinaria,Ctenactis,Culicia,Cycloseris,Cyphastrea,DHW_from_90th_HS>1,Dendrophyllia,Diaseris,Diploastrea,Diploastrea heliopora,Dipsastraea,Distichopora,ENSO,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniastrea favulus,Goniastrea pectinata,Goniastrea retiformis,Goniopora,Heliofungia,Heliopora,Herpolitha,Heteropsammia,Hydnophora,IOD,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Merulina,Micromussa,Millepora,Montastrea,Month,Montigyra,Montipora,Moselaya,Mycedium,Oulastrea crispata,Oulophyllia,Oxypora,Pachyseris,Pachyseris rugosa,Palauastrea,Pavona,Pavona clavus,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleurogyra,Pocillopora,Podabacia,Podobacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Reef_Andaman & Nicobar Islands,Reef_Ashmore Reef north-west Australia,Reef_Christmas Island Indian Ocean,Reef_Cocos Keeling Atolls Indian Ocean,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Houtman Abrolhos Islands west Australia,Reef_Kimberley Coast north-west Australia,Reef_Lakshadweep,Reef_Ningaloo Reef and coastal north-west Australia,Reef_Rowley Shoals west Australia,Reef_Scott Reef west Australia,Rhizopsammia,SST@90th_HS,SSTA@90th_HS,SST_MAX,SST_MIN,Salinity,Sandalolitha,Scapophyllia,Seriatopora,Siderastrea,Stylaster,Stylocoeniella,Stylophora,Symphyllia,Trachyphyllia,Tubastrea,Tubipora,Turbinaria,Year,fCO2,pH_total
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9071,1,0,0,0,1,0,0.0362489999999999,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.6528693999999999,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.528387096774196,0.8107709677419355,31.76,27.91,34.288677,0,0,1,0,0,0,1,1,0,0,0,1,2021,399.89468,8.037761
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0871,1,0,0,0,1,0,0.0362489999999999,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.6528693999999999,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.421935483870968,0.6415290322580645,31.63,29.0,34.97226533333333,0,0,1,0,0,0,1,1,0,0,0,0,2021,408.2879975,8.039369875
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.2857,1,0,1,1,1,0,-0.01622175,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.997373,1,1,1,1,0,0,1,1,0,0,0,6,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.913333333333338,0.96563,31.07,28.47,32.8634830625,0,0,1,1,0,0,1,1,0,0,0,1,2021,388.56017,8.04407359375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.6371,0,0,0,0,0,0,-0.01622175,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.997373,0,1,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30.083,1.3431,30.85,28.81,36.314453,0,0,0,1,0,0,0,1,0,0,0,1,2021,437.90967,8.021925
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9071,1,0,0,0,1,0,-0.01622175,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.997373,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.82633333333333,1.1022500000000002,30.66,26.41,34.562126,0,0,1,0,0,0,1,1,0,0,0,1,2021,416.75815,8.024763
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0871,1,0,0,0,1,0,-0.01622175,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.997373,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.420333333333332,0.6225566666666666,30.12,28.28,35.42750470833334,0,0,1,0,0,0,1,1,0,0,0,0,2021,398.05305125,8.04974775
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.2857,1,0,1,1,1,0,-0.27632325,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.01128125,1,1,1,1,0,0,1,1,0,0,0,7,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.23548387096774,1.0704580645161292,30.11,28.41,32.9675815625,0,0,1,1,0,0,1,1,0,0,0,1,2021,384.70727,8.0465746875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.1314,0,0,0,0,0,0,-0.27632325,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.01128125,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.77225806451613,1.4991419354838709,30.85,27.61,36.498714,0,0,0,1,0,0,0,1,0,0,0,1,2021,443.27325,8.017839
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9071,1,0,0,0,1,0,-0.27632325,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.01128125,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.74935483870968,1.5214774193548386,30.77,25.85,34.87243,0,0,1,0,0,0,1,1,0,0,0,1,2021,444.20773,8.009131
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0871,1,0,0,0,1,0,-0.27632325,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.01128125,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.73967741935484,0.779132258064516,29.42,27.16,35.767802,0,0,1,0,0,0,1,1,0,0,0,0,2021,399.13698416666665,8.0505093125
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,2.31,1,0,1,1,1,0,-0.3714252,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.992424,1,1,1,1,0,0,1,1,0,0,0,8,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.168064516129032,1.196848387096774,29.88,28.18,32.9156775,0,0,1,1,0,0,1,1,0,0,0,1,2021,379.821306875,8.05161875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.4786,0,0,0,0,0,0,-0.3714252,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.992424,0,1,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.6,0.8903806451612903,29.14,27.27,36.496,0,0,0,1,0,0,0,1,0,0,0,1,2021,449.25098,8.014006
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1457,1,0,0,0,1,0,-0.3714252,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.992424,0,1,1,0,0,0,1,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.533870967741933,1.1496161290322582,30.58,25.55,34.956295,0,0,1,0,0,0,1,1,0,0,0,1,2021,430.42825,8.01712
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9357,1,0,0,0,1,0,-0.3714252,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.992424,0,1,1,0,0,0,1,1,0,0,0,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.51225806451613,0.8437870967741935,29.16,27.65,36.138299375,0,0,1,0,0,0,1,1,0,0,0,0,2021,403.1786529166666,8.048444770833333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.595966,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.7369680000000001,1,1,1,1,0,0,1,1,0,0,0,9,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.852333333333338,0.6520600000000001,29.43,28.03,33.038323,0,0,1,1,0,0,1,1,0,0,0,1,2021,375.958901875,8.0550215
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.7614,0,0,0,0,0,0,-0.595966,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.7369680000000001,0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.99866666666667,1.0470666666666666,29.77,27.38,36.50853,0,0,0,1,0,0,0,1,0,0,0,1,2021,460.03766,8.0042715
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.595966,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.7369680000000001,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.582666666666668,1.1331533333333332,30.71,26.08,34.68606,0,0,1,0,0,0,1,1,0,0,0,1,2021,406.6657,8.037436
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.595966,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.7369680000000001,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.544666666666668,0.6016166666666667,29.25,27.49,35.66975266666667,0,0,1,0,0,0,1,1,0,0,0,0,2021,406.6770283333333,8.043653749999999
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.7944144,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.093874,1,1,1,1,0,0,1,1,0,0,0,10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.23870967741935,0.8167612903225807,30.0,28.08,32.4693566875,0,0,1,1,0,0,1,1,0,0,0,1,2021,378.219565,8.0513064375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5443,0,0,0,0,0,0,-0.7944144,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.093874,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.12451612903226,1.196832258064516,30.47,26.45,36.420055,0,0,0,1,0,0,0,1,0,0,0,1,2021,443.30548,8.017568
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.7944144,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.093874,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.638709677419357,1.1235612903225805,30.49,26.98,34.337646,0,0,1,0,0,0,1,1,0,0,0,1,2021,399.00717,8.042231
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.7944144,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.093874,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.031935483870967,0.8204193548387096,29.74,27.98,35.83708704166667,0,0,1,0,0,0,1,1,0,0,0,0,2021,409.86761041666665,8.042055291666667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.9823565,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.739333,1,1,1,1,0,0,1,1,0,0,0,11,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.483666666666668,1.1477033333333333,30.09,28.71,32.537288625,0,0,1,1,0,0,1,1,0,0,0,1,2021,383.7448925,8.0468058125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3086,0,0,0,0,0,0,-0.9823565,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.739333,0,1,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.881,0.20415,28.29,24.4,36.48252,0,0,0,1,0,0,0,1,0,0,0,1,2021,428.45114,8.029587
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.9823565,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.739333,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.578666666666667,0.48137,29.65,27.31,34.07713,0,0,1,0,0,0,1,1,0,0,0,1,2021,399.27448,8.034118
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.9823565,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.739333,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.917,0.3803466666666666,29.66,28.18,35.973048875,0,0,1,0,0,0,1,1,0,0,0,0,2021,409.3167916666666,8.041813270833334
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,-0.9935675,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.462599,1,1,1,1,0,0,1,1,0,0,0,12,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.596774193548388,0.6681193548387097,29.49,26.7,32.8418571875,0,0,1,1,0,0,1,1,0,0,0,1,2021,386.72524625,8.045071375000001
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3086,0,0,0,0,0,0,-0.9935675,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.462599,0,1,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.53774193548387,-0.392758064516129,26.4,19.9,36.22823,0,0,0,1,0,0,0,1,0,0,0,1,2021,437.5369,8.021115
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.9935675,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-1.462599,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.44451612903226,0.7574774193548387,29.62,26.82,33.81768,0,0,1,0,0,0,1,1,0,0,0,1,2021,399.76093,8.032752
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,-0.9935675,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1.462599,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.806451612903224,0.4476322580645161,29.16,28.13,35.62908291666667,0,0,1,0,0,0,1,1,0,0,0,0,2021,410.0310325,8.040518020833334
0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6529,0,0,0,0,0,0,0.4341806,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1015552,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.41967741935484,1.0573096774193549,28.97,23.14,34.89032745361328,0,0,0,0,0,0,0,0,0,0,0,0,2005,378.0401611328125,8.069426536560059
1,1,1,1,1,0,0,1,1,0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,1,12.1686,0,0,1,0,0,0,0.6629022,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0.5494532,0,1,1,1,1,0,1,1,1,0,1,5,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.57935483870968,0.6185225806451613,30.57,27.22,34.26226806640625,1,1,1,0,0,1,1,1,1,0,0,1,1998,371.5249938964844,8.064806938171387
0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0914,0,0,0,0,0,0,-0.9569356,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.4813164,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.40322580645161,1.3424,28.22,22.92,35.023033142089844,0,0,0,0,0,0,0,0,0,0,0,0,1999,347.8719177246094,8.093433380126953
0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.0876358,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.0050276,0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.342,1.71784,30.28,27.76,34.81095123291016,0,0,0,0,0,0,0,0,0,0,0,0,1998,358.5062255859375,8.080777168273926
0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.0876358,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.0050276,0,0,0,0,0,0,1,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.853666666666665,0.80067,26.35,21.28,34.95698928833008,0,0,0,0,0,0,0,0,0,0,0,0,1998,339.8568725585937,8.101744651794434
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3014,1,0,0,0,0,0,-0.0427605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0819175,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.865806451612904,0.6175967741935483,29.28,28.3,34.243896484375,0,0,1,0,0,1,0,0,0,1,0,0,2007,366.63275146484375,8.069632530212402
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.9357,1,0,0,0,0,0,0.43605425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.49406775,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.828333333333333,0.5061066666666666,29.39,28.12,34.21064376831055,0,0,1,0,0,1,0,0,0,1,0,0,2003,357.8275146484375,8.078394889831543
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3014,1,0,0,0,0,0,0.2047494999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.19262475,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.83857142857143,0.9814892857142856,29.64,27.56,34.28066635131836,0,0,1,0,0,1,0,0,0,1,0,0,2007,367.1099243164063,8.069987297058105
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3429,1,0,0,0,0,0,0.4610592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.465698,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.967241379310344,1.1436413793103448,29.63,27.55,34.277732849121094,0,0,1,0,0,1,0,0,0,1,0,0,2004,355.9359436035156,8.080706596374512
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3014,1,0,0,0,0,0,0.2047494999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.19262475,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.83857142857143,0.9814892857142856,29.64,27.56,34.28066635131836,0,0,1,0,0,1,0,0,0,1,0,0,2007,367.1099243164063,8.069987297058105
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3014,1,0,0,0,0,0,0.2047494999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.19262475,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.83857142857143,0.9814892857142856,29.64,27.56,34.28066635131836,0,0,1,0,0,1,0,0,0,1,0,0,2007,367.1099243164063,8.069987297058105
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0.7459009999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.37050825,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.803,0.2083666666666666,27.22,26.21,34.26749801635742,0,0,1,0,0,1,0,0,0,1,0,0,2004,345.7964172363281,8.090115547180176
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0.4287012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1462195999999999,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.03516129032258,0.3735612903225806,27.81,25.93,34.24185943603516,0,0,1,0,0,1,0,0,0,1,0,0,2003,347.84442138671875,8.087957382202148
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,-0.836881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.56754325,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.646774193548385,-0.2943612903225806,28.19,26.92,34.1496467590332,0,0,1,0,0,1,0,0,0,1,0,0,2008,356.6198425292969,8.078747749328613
0,0,1,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0.476438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4771058,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.59161290322581,0.2398774193548387,28.41,26.66,34.28252410888672,0,0,1,0,0,1,0,0,0,1,0,0,2007,355.9300231933594,8.080513000488281
